date,open,high,low,close,volume,barCount,average,MACD,MACD_Signal,MACD_Hist,K,D,J,EMA_12,EMA_26,MA_10,MA_20,MA_200,BB_Upper,BB_Middle,BB_Lower
2022-02-15 18:00:00,4393.5,4468.0,4381.75,4457.0,1482337,468442,4450.0,-36.304900851961975,-38.91334171633001,2.608440864368035,24.962036022168366,35.666705016979115,3.5526980325468713,4474.576284558702,4510.881185410664,4490.35,4456.1625,4455.81125,4865.71694068325,4598.6,4331.483059316751
2022-02-16 18:00:00,4458.75,4484.5,4422.75,4465.0,1373510,442544,4450.5,-34.37956907273929,-38.00658718761186,3.627018114872577,36.699196397456326,29.723559096137205,50.650471000094576,4473.103010011209,4507.482579083949,4482.0,4453.1875,4457.43625,4862.23739485761,4594.0,4325.76260514239
2022-02-17 18:00:00,4464.25,4474.75,4367.25,4374.75,1576184,491724,4410.75,-39.67875848704898,-38.34102144749929,-1.337737039549694,33.87445887444415,31.845230431356224,37.93291576062001,4457.971777701792,4497.650536188841,4467.275,4449.1125,4459.05,4860.979012578677,4587.54,4314.100987421323
2022-02-18 18:00:00,4374.75,4411.5,4321.0,4344.25,1739369,590860,4359.5,-45.811413914361765,-39.835099940871785,-5.9763139734899795,21.947150072140673,30.84026844801366,4.160913320394698,4440.4761195938245,4486.287533508186,4453.15,4447.25,4460.2175,4861.78888270744,4581.055,4300.32111729256
2022-02-21 18:00:00,4324.25,4391.25,4285.25,4289.5,424728,185926,4333.75,-54.46165490254862,-42.760410933207154,-11.701243969341462,6.402450123777775,20.741353023454142,-22.27535567557496,4417.249024271698,4471.710679174246,4433.75,4441.35,4460.79875,4862.339434665007,4572.6,4282.860565334994
2022-02-22 18:00:00,4266.25,4358.75,4250.0,4312.25,2092528,734433,4308.0,-58.80344878329288,-45.9690185032243,-12.834430280068581,9.62545059396869,12.658350263295654,3.559651255314762,4401.095328229898,4459.898777013191,4413.15,4441.65,4461.5575,4863.086482971684,4565.575,4268.063517028316
2022-02-23 18:00:00,4310.75,4345.5,4212.5,4215.0,1836106,594560,4274.75,-69.29284913107495,-50.63378462879443,-18.659064502280515,6.9604073039264245,7.662769340557571,5.5556832306641315,4372.46527773299,4441.758126864065,4376.525,4435.4625,4462.05875,4869.934180499168,4557.29,4244.645819500832
2022-02-24 18:00:00,4215.5,4290.0,4101.75,4269.25,2841165,1074350,4179.25,-72.39374286074963,-54.98577627518547,-17.407966585564154,21.075206867460643,12.553688255118528,38.11824409214488,4356.586004235607,4428.979747096357,4353.95,4431.725,4462.86625,4868.619597610654,4548.625,4228.630402389346
2022-02-25 18:00:00,4266.75,4384.25,4227.5,4380.5,1874846,663418,4328.25,-65.12357421179604,-57.01333586250759,-8.110238349288451,39.134050686946985,22.38988828611129,72.62237548861839,4360.2650805070525,4425.388654718849,4350.2,4429.7625,4464.00875,4864.550864372939,4542.93,4221.309135627062
2022-02-28 18:00:00,4299.5,4385.5,4251.5,4370.25,2090678,722152,4336.0,-59.50308795735418,-57.511286281476906,-1.9918016758772765,62.246897452629014,40.818718335678824,105.1032556865294,4361.801221967506,4421.30430992486,4347.775,4423.6875,4465.07125,4862.388391686327,4537.95,4213.511608313673
2022-03-01 18:00:00,4367.5,4399.0,4275.0,4310.25,1798351,634147,4325.0,-59.20780000350442,-57.85058902588241,-1.3572109776220103,66.29218959494254,55.891045911506126,87.09447696181536,4353.870264741736,4413.07806474524,4333.1,4411.725,4465.62625,4863.258045774703,4532.77,4202.281954225298
2022-03-02 18:00:00,4308.75,4399.25,4278.25,4373.75,1643622,579208,4355.75,-53.23618921341131,-56.927709063388185,3.6915198499768778,71.28703471753975,66.60870725503706,80.64368964254513,4356.9286855507,4410.164874764111,4323.975,4402.9875,4466.5525,4859.33226447221,4527.405,4195.477735527789
2022-03-03 18:00:00,4373.75,4418.75,4341.0,4365.25,1503814,510293,4375.5,-48.62895923013821,-55.26795909673819,6.638999866599981,75.61130131167538,71.06350854138584,84.70688685225443,4358.208887773669,4406.837847003807,4323.025,4395.15,4467.41,4852.61127119614,4520.925,4189.238728803861
2022-03-04 18:00:00,4366.5,4374.5,4281.25,4320.25,1762073,649384,4313.5,-48.054873525519724,-53.82534198249449,5.770468456974768,79.95440846852507,75.61758149924668,88.62806240708187,4352.369058885412,4400.423932410932,4320.625,4386.8875,4467.955,4844.533964376748,4512.995,4181.456035623251
2022-03-07 18:00:00,4308.75,4325.25,4185.25,4186.0,1814515,676079,4251.0,-57.76685910138349,-54.61364540627229,-3.153213695111198,59.5425867507698,71.70276551032336,35.22222923166268,4326.773819056887,4384.540678158271,4310.275,4372.0125,4467.86875,4835.8885484706825,4501.07,4166.251451529317
2022-03-08 18:00:00,4186.5,4275.0,4138.75,4152.25,2260580,851920,4201.25,-67.40996051721504,-57.17290842846084,-10.237052088754197,37.14511041008286,58.88070187645919,-6.326072522669804,4299.924000740443,4367.333961257658,4294.275,4353.7125,4467.67375,4827.517277881561,4488.495,4149.4727221184385
2022-03-09 18:00:00,4153.0,4298.25,4152.0,4279.75,1551546,562102,4257.25,-64.02595210492109,-58.543517163752895,-5.482434941168194,30.955009764147505,42.547568975,7.76989134244252,4296.820308318836,4360.8462604237575,4300.75,4338.6375,4468.08,4811.620710512131,4478.41,4145.199289487869
2022-03-10 18:00:00,4279.0,4282.25,4207.0,4257.25,1455748,577558,4241.0,-62.43989477785453,-59.32279268657322,-3.1171020912813105,36.20305693253943,34.76772570225654,39.07371939310522,4290.732568577477,4353.172463355331,4299.55,4326.75,4468.3325,4796.126997585538,4468.105,4140.083002414461
2022-03-11 18:00:00,4258.5,4335.5,4198.0,4205.75,901650,359658,4258.0,-64.59395362670148,-60.377024874598874,-4.2169287521026035,38.86904761903369,35.34237143857349,45.92239997995408,4277.658327257865,4342.252280884566,4282.075,4316.1375,4468.405,4782.1426097081285,4456.99,4131.837390291871
2022-03-14 18:00:00,4207.75,4246.0,4152.5,4171.25,547040,238610,4196.75,-68.29762989144729,-61.961145877968555,-6.3364840134787315,25.95238095237163,33.67482850131486,10.507485854485168,4261.287815372039,4329.585445263487,4262.175,4304.975,4468.1225,4765.775249182256,4444.725,4123.674750817745
2022-03-15 18:00:00,4171.25,4263.25,4129.5,4250.0,1402933,525194,4212.5,-64.13899870409477,-62.396716443193796,-1.7422822609009785,25.731726139020424,30.184384903475195,16.82640861011088,4259.551228391726,4323.690227095821,4256.15,4294.625,4468.23625,4744.623389072532,4434.05,4123.476610927469
2022-03-16 18:00:00,4249.75,4367.5,4239.0,4362.25,1669700,589936,4308.25,-51.1954671618214,-60.156466586919315,8.960999425097917,49.42220232948654,33.70210314029281,80.86240070787399,4275.351039408383,4326.546506570205,4255.0,4289.4875,4468.92125,4729.731722391926,4427.455,4125.178277608074
2022-03-17 18:00:00,4361.0,4406.75,4320.25,4384.25,1218109,432257,4365.0,-38.71611376360852,-55.86839602225716,17.15228225864864,76.18134827820803,50.44509224890495,127.65386033681422,4292.104725653247,4330.820839416856,4256.9,4289.9625,4469.73125,4714.00079231107,4421.265,4128.529207688931
2022-03-18 18:00:00,4384.25,4465.75,4364.5,4465.0,1296770,419127,4415.0,-22.056037867417217,-49.10592439128917,27.049886523871955,95.55384412536569,73.7191315776867,139.22326922072367,4318.703998629671,4340.760036497089,4271.375,4296.0,4470.86375,4701.698954029031,4417.215,4132.73104597097
2022-03-21 18:00:00,4460.0,4473.0,4415.0,4458.5,1322992,424968,4445.5,-9.27043951151336,-41.138827415334006,31.868387903820647,95.81342685220095,89.18287308525817,109.0745343860865,4340.211075763568,4349.481515275082,4298.625,4304.45,4471.93125,4689.156216756972,4413.135,4137.113783243029
2022-03-22 18:00:00,4456.75,4514.75,4433.0,4505.75,1171718,366302,4490.5,4.621643981135094,-31.986733136040186,36.60837711717528,97.73985149770618,96.36904082509089,100.48147284293677,4365.678602569174,4361.0569585880385,4333.975,4314.125,4473.23,4673.798777322549,4409.165,4144.531222677451
2022-03-23 18:00:00,4504.0,4514.0,4444.75,4449.0,1253695,398633,4473.0,10.926021145105551,-23.40418227981104,34.33020342491659,92.12525436859771,95.2261775728349,85.92340796012331,4378.497279096993,4367.571257951888,4350.9,4325.825,4474.2875,4653.518129922895,4403.77,4154.021870077106
2022-03-24 18:00:00,4449.25,4517.5,4445.75,4516.25,1182233,378567,4484.0,21.10550728616363,-14.502244366616106,35.60775165277973,93.42494999228227,94.43001861952867,91.41481273778945,4399.690005389763,4378.5844981036,4376.8,4338.175,4475.85625,4642.720892260692,4401.045,4159.369107739308
2022-03-25 18:00:00,4516.25,4539.0,4493.25,4536.0,1193552,392190,4518.75,30.415868139856684,-5.518621865321547,35.93449000517823,93.9594648681343,93.16988974300472,95.53861511839347,4420.660773791338,4390.2449056514815,4409.825,4345.95,4477.45875,4631.522387772889,4398.485,4165.447612227111
2022-03-28 18:00:00,4535.25,4572.25,4509.75,4570.0,1141453,381970,4538.5,40.0759415364555,3.6002908150338637,36.47565072142164,99.4233551755559,95.60259001199078,107.06488550268611,4443.636039361902,4403.560097825446,4449.7,4355.9375,4479.6,4623.521480367861,4396.795,4170.068519632139
2022-03-29 18:00:00,4570.25,4631.0,4565.25,4621.25,1312862,425532,4603.25,51.275988311153014,13.135430314257693,38.140557996895325,98.48488669363608,97.28923557910872,100.8761889226908,4470.961264075455,4419.685275764302,4486.825,4371.4875,4481.61375,4627.537043398712,4397.68,4167.822956601289
2022-03-30 18:00:00,4621.25,4627.5,4574.75,4601.5,1150417,362096,4602.75,57.89111341029093,22.08656693346434,35.80454647682659,95.03928080900278,97.64917422606487,89.81949397487858,4491.044146525385,4433.153033115094,4510.75,4382.875,4483.4375,4633.445353879538,4399.22,4164.994646120463
2022-03-31 18:00:00,4599.0,4614.25,4526.25,4541.0,1521644,419558,4567.0,57.587965115765655,29.186846569924604,28.40111854584105,81.37544818418083,91.63320522893984,60.859934094662805,4498.729662444557,4441.141697328791,4526.425,4391.6625,4484.975,4637.97608094751,4400.915,4163.85391905249
2022-04-01 18:00:00,4541.0,4555.5,4501.25,4538.5,1377108,414776,4528.75,56.494752462040196,34.64842774834772,21.846324713692475,66.84891440986087,81.0878811343481,38.37098096088641,4504.848175914625,4448.353423452585,4533.775,4402.575,4486.35625,4644.1440103690275,4404.055,4163.965989630973
2022-04-04 18:00:00,4538.25,4580.0,4527.75,4576.0,988533,301833,4558.75,57.98588497023775,39.31591919272573,18.66996577751202,60.6953200912626,69.6398942284347,42.80617181691841,4515.794610389298,4457.8087254190605,4545.525,4422.075,4487.86375,4652.2955014900435,4407.425,4162.554498509957
2022-04-05 18:00:00,4576.25,4588.75,4507.75,4526.25,1269629,378617,4548.25,54.52468240577491,42.357671835335566,12.167010570439345,55.735805921223296,61.09334680744886,45.020724148772175,4517.403131867868,4462.878449462093,4547.575,4440.775,4489.08875,4657.171209467362,4411.825,4166.4787905326375
2022-04-06 18:00:00,4526.25,4528.75,4444.5,4471.0,1729289,553606,4473.75,46.78414270534631,43.242966009337714,3.5411766960085984,42.71123492078741,53.04745364442437,22.038797473513497,4510.264188503581,4463.480045798235,4549.775,4450.3375,4490.0225,4659.459216905526,4414.47,4169.480783094475
2022-04-07 18:00:00,4471.25,4517.25,4444.5,4495.0,1415681,476873,4477.5,42.10099459013509,43.01457172549719,-0.9135771353621038,28.24721803131452,42.23141962444168,0.2788148450602108,4507.915851810722,4465.814857220587,4547.65,4462.225,4491.03,4662.652720657145,4417.49,4172.327279342854
2022-04-08 18:00:00,4494.75,4519.75,4468.75,4483.5,1293376,417033,4493.75,37.03469911992579,41.81859720438291,-4.783898084457121,20.73279714029266,30.563750030798133,1.0708913592817169,4504.1595669167655,4467.12486779684,4542.4,4476.1125,4491.9,4664.623565236168,4418.765,4172.906434763832
2022-04-11 18:00:00,4488.75,4491.25,4403.5,4410.0,1382438,434186,4435.5,26.780083590616414,38.81089448162961,-12.030810891013196,16.963687284556226,21.9812341520544,6.928593549559871,4489.673479698801,4462.893396108185,4526.4,4488.05,4492.25625,4662.111106210235,4417.13,4172.148893789765
2022-04-12 18:00:00,4411.0,4466.75,4375.5,4394.5,1709296,538999,4422.5,17.204187280295628,34.48955304136281,-17.285365761067183,10.5904763492166,16.0956535913551,-0.41987813506040084,4475.031405898985,4457.82721861869,4503.725,4495.275,4492.52125,4656.138501296453,4414.03,4171.921498703547
2022-04-13 18:00:00,4396.75,4449.5,4384.0,4438.25,1210982,383850,4419.0,12.995673791808258,30.1907771914519,-17.195103399643642,13.428485918553625,13.660883184108753,12.963691387443365,4469.372728068372,4456.377054276564,4487.4,4499.075,4493.07125,4650.984847173401,4411.825,4172.665152826598
2022-04-14 18:00:00,4438.5,4455.75,4385.0,4389.0,1325700,389526,4418.75,5.621531613741354,25.27692807590979,-19.655396462168436,14.571423310391395,12.863461859387144,17.9873462123999,4457.00769298093,4451.386161367189,4472.2,4499.3125,4493.2575,4646.3141642405635,4409.165,4172.015835759436
2022-04-18 18:00:00,4390.0,4406.25,4355.5,4399.5,1121717,351440,4385.75,0.6176135925925337,20.34506517924634,-19.727451586653807,18.20667823501697,15.402195821320598,23.815643062409716,4448.160355599249,4447.542742006656,4458.3,4496.0375,4493.70375,4643.600039963203,4407.445,4171.289960036796
2022-04-19 18:00:00,4399.0,4467.0,4371.75,4441.0,1427605,406909,4431.25,0.0006679795260424726,16.27618573930228,-16.27551775977624,24.84837573251262,19.20882575930693,36.12747567892399,4447.058762430133,4447.058094450607,4444.8,4495.1625,4494.09875,4641.953532668739,4406.595,4171.236467331261
2022-04-20 18:00:00,4441.0,4484.25,4432.75,4469.25,1389265,441006,4463.75,1.7708596732254591,13.375120526086917,-11.604260852861458,45.82290500007994,29.625986322536445,78.21674235516693,4450.472798979344,4448.701939306118,4439.1,4493.3375,4494.56625,4639.509211343517,4405.615,4171.720788656483
2022-04-21 18:00:00,4468.0,4509.0,4380.0,4385.75,1650608,510464,4445.0,-3.5233874006362385,9.995418940742287,-13.518806341378525,45.673960742426544,38.781747158339634,59.458387910600365,4440.515445290214,4444.0388326908505,4430.575,4490.175,4494.69875,4630.198122215979,4401.705,4173.2118777840205
2022-04-22 18:00:00,4385.75,4393.25,4247.5,4251.25,1955019,582722,4320.25,-18.360493941118875,4.324236364370054,-22.68473030548893,29.701755764494738,40.39954050233367,8.306186288816875,4411.397684476336,4429.7581784174545,4406.2,4476.925,4494.12375,4627.543381493134,4396.83,4166.116618506866
2022-04-25 18:00:00,4259.0,4296.5,4195.25,4294.25,2225544,740579,4240.25,-26.345571784047934,-1.8097252653135438,-24.535846518734388,17.134955487177407,30.836890664699496,-10.26891486786677,4393.374963787669,4419.720535571717,4387.275,4464.8375,4493.855,4626.755776461709,4394.355,4161.9542235382905
2022-04-26 18:00:00,4294.0,4303.5,4136.75,4140.75,1954553,610725,4215.75,-44.546466711881294,-10.357073554627094,-34.1893931572542,11.3541219843313,19.39694441200108,-4.731522871008259,4354.509584743412,4399.0560514552935,4360.35,4443.375,4492.96625,4632.286864923642,4389.28,4146.273135076358
2022-04-27 18:00:00,4149.5,4236.25,4149.0,4211.5,1980518,685161,4196.75,-52.65490043925092,-18.81663893155186,-33.83826150769906,17.56964084561155,15.352906105706685,22.00311032542128,4332.508110167502,4385.163010606753,4342.05,4422.8875,4492.71875,4631.589502466937,4384.37,4137.150497533063
2022-04-28 18:00:00,4213.0,4303.5,4182.5,4260.25,1746180,559073,4244.25,-54.518717172212746,-25.957054579684037,-28.56166259252871,18.110588762027756,15.678117197323468,22.97553189143633,4321.39147783404,4375.910195006253,4324.25,4405.825,4492.425,4628.796171130365,4380.275,4131.753828869634
2022-04-29 18:00:00,4244.0,4279.75,4118.75,4137.0,2025178,619202,4192.5,-65.18958535704314,-33.803560735155855,-31.386024621887287,19.311236346771263,18.330488651470123,21.27273173737354,4293.023558167265,4358.213143524308,4299.05,4385.625,4491.33375,4633.210722378578,4375.52,4117.829277621423
2022-05-02 18:00:00,4144.0,4165.75,4056.0,4146.25,2260682,774428,4119.25,-72.0691591729983,-41.45668042272435,-30.61247875027395,19.258618448828816,18.89348118587588,19.98889297473469,4270.443010756917,4342.512169929915,4273.725,4366.0125,4490.21,4637.019480147122,4371.56,4106.100519852879
2022-05-03 18:00:00,4145.5,4195.75,4129.0,4174.25,1632082,572372,4166.25,-74.40421946557944,-48.04618823129537,-26.358031234284077,16.90099316535542,18.490282653651764,13.722414188762734,4255.644086025083,4330.048305490663,4247.05,4345.925,4489.085,4639.483190424324,4369.255,4099.026809575676
2022-05-04 18:00:00,4171.25,4303.0,4142.75,4286.25,1718528,610624,4206.0,-66.4512983903578,-51.72721026310786,-14.72408812724995,38.09976157630256,24.753124396828866,64.79303593524995,4260.35268817507,4326.803986565428,4228.75,4333.925,4488.44125,4639.499499334793,4368.735,4097.970500665207
2022-05-05 18:00:00,4289.75,4300.75,4099.25,4151.0,2319265,797324,4167.5,-70.25227135546447,-55.43222248157918,-14.820048873885291,44.25346193529723,33.08473889231834,66.59090802125502,4243.529197686598,4313.781469042063,4205.275,4317.925,4487.27875,4641.697204811757,4367.455,4093.212795188243
2022-05-06 18:00:00,4146.5,4153.25,4062.0,4110.75,2222288,826723,4111.0,-75.64047215313622,-59.47387241589059,-16.166599737245626,42.92594838923958,41.759723966946396,45.258397233825946,4223.101628811737,4298.742100964873,4191.225,4298.7125,4485.8725,4646.541709574831,4364.285,4082.0282904251685
2022-05-09 18:00:00,4087.25,4099.0,3970.0,3989.5,2061018,732619,4027.25,-88.67236198432511,-65.31357032957749,-23.35879165474762,22.117375655597737,36.43226199337813,-6.512397019963046,4187.162916686854,4275.835278671179,4160.75,4274.0125,4483.835,4657.530292087952,4356.465,4055.3997079120477
2022-05-10 18:00:00,3993.25,4065.5,3953.0,3991.5,2197092,812503,4007.25,-97.71247667275657,-71.7933515982133,-25.91912507454326,12.984198904736095,26.00917431652441,-13.065751918840533,4157.060929504261,4254.773406177018,4145.825,4253.0875,4481.81625,4666.776051282514,4348.89,4031.0039487174868
2022-05-11 18:00:00,3990.5,4050.5,3923.75,3943.0,2103745,830131,3986.0,-107.55060098223748,-78.94480147501814,-28.605799507219345,7.302397369278554,14.134657309870732,-6.3621225119058025,4124.128478811298,4231.6790797935355,4118.975,4230.5125,4479.6125,4679.029869142305,4341.545,4004.060130857695
2022-05-12 18:00:00,3939.75,3961.75,3855.0,3910.0,2324715,878700,3905.25,-116.66536389157727,-86.48891395832996,-30.176449933247312,9.445633786783759,9.910743353599406,8.515414653152465,4091.185635917252,4207.850999808829,4083.95,4204.1,4477.11875,4690.554033135711,4332.27,3973.9859668642903
2022-05-13 18:00:00,3916.25,4036.0,3915.5,4014.0,1789507,589650,3999.75,-114.1807437904431,-92.02727992475259,-22.15346386569051,17.61455488589228,11.454195347318134,29.935273963040572,4079.3109226992133,4193.491666489656,4071.65,4185.35,4475.20625,4694.279815295259,4325.245,3956.2101847047406
2022-05-16 18:00:00,4025.0,4043.5,3979.5,4000.25,1644847,583870,4008.75,-112.02976514949296,-96.02777696970067,-16.001988179792292,26.72991071427968,17.930033128985176,44.32966588486868,4067.147703822411,4179.177468971904,4057.05,4165.3875,4473.1025,4698.937881938074,4318.845,3938.752118061927
2022-05-17 18:00:00,4002.0,4091.5,4000.5,4090.5,1663594,559379,4062.0,-101.86840279376838,-97.19590213451421,-4.672500659254169,40.24841717743397,28.197627592535245,64.34999634723144,4070.7403647728092,4172.608767566578,4048.675,4147.8625,4471.40375,4700.621718691152,4316.935,3933.248281308849
2022-05-18 18:00:00,4091.25,4095.0,3905.5,3914.0,2102262,653707,3971.5,-106.82610006157665,-99.1219417199267,-7.704158341649958,35.01208071074378,33.99680286748575,37.04263639725984,4046.6264625000695,4153.452562561646,4011.45,4120.1,4468.83625,4709.5910794610745,4312.17,3914.748920538926
2022-05-19 18:00:00,3916.5,3943.5,3856.0,3898.25,2268793,794691,3903.25,-110.74935461542555,-101.44742429902647,-9.30193031639908,30.113258989432296,35.124585625869955,20.09060571655698,4023.799314423136,4134.5486690385615,3986.175,4095.725,4466.18,4718.463837921904,4304.54,3890.616162078096
2022-05-20 18:00:00,3900.5,3949.5,3807.5,3902.0,2311509,743500,3875.75,-112.26188334433391,-103.61031610808796,-8.651567236245953,23.45901236064363,29.528117353606504,11.320802374717886,4005.060958358038,4117.322841702372,3965.3,4078.2625,4463.4825,4726.2883410152945,4297.435,3868.581658984706
2022-05-23 18:00:00,3910.5,3982.25,3906.5,3978.0,1689887,590542,3950.25,-106.10489721063686,-104.10923232859774,-1.9956648820391223,36.63310762650142,30.06845965885905,49.762403561786165,4000.897733995263,4107.0026312059,3964.15,4062.45,4461.0925,4730.284620917513,4292.88,3855.4753790824875
2022-05-24 18:00:00,3951.75,3954.5,3872.0,3950.0,1971601,631993,3914.0,-102.30549329152245,-103.74848452118269,1.4429912296602367,47.24637681157768,35.77949893290751,70.18013256891804,3993.067313380607,4095.3728066721296,3960.0,4052.9125,4458.54375,4735.071509882913,4288.455,3841.8384901170866
2022-05-25 18:00:00,3950.0,3997.75,3913.5,3970.0,1689486,585678,3958.25,-96.56743616638687,-102.31227485022353,5.744838683836662,55.13043478258944,46.33663974022278,72.71802486732275,3989.518495937437,4086.085932103824,3962.7,4040.8375,4456.03375,4738.196246649154,4282.855,3827.513753350845
2022-05-26 18:00:00,3972.25,4073.5,3960.5,4050.75,1423499,438765,4035.75,-84.52972832001115,-98.75576554418106,14.226037224169914,63.565217391282154,55.31400966181636,80.06763285021376,3998.9387273316775,4083.4684556516886,3976.775,4030.3625,4454.1,4735.957050373153,4276.625,3817.292949626847
2022-05-27 18:00:00,4047.5,4168.25,4041.25,4168.0,1479124,438652,4116.5,-64.78189763330647,-91.96099196200615,27.179094328699676,80.3537115710772,66.34978791498287,108.36155888326584,4024.948153896035,4089.7300515293414,3992.175,4031.9125,4452.9975,4731.56943072665,4272.3,3813.03056927335
2022-05-30 18:00:00,4164.5,4202.25,4157.5,4177.5,192992,81909,4181.0,-47.81386051257459,-83.13156567211983,35.31770515954524,92.75653485860876,78.89182127365598,120.48596202851434,4048.4176686812602,4096.231529193835,4009.9,4033.475,4451.86875,4723.21668369829,4266.55,3809.8833163017107
2022-05-31 18:00:00,4175.75,4180.0,4102.75,4132.25,1945435,612765,4137.25,-37.58461364576033,-74.02217526684794,36.43756162108761,91.97605556057856,88.36210066342146,99.20396535489274,4061.314950422605,4098.899564068365,4014.075,4031.375,4450.3425,4714.854080534679,4260.025,3805.19591946532
2022-06-01 18:00:00,4138.5,4165.0,4071.5,4097.0,1846836,584782,4112.25,-31.9538975689602,-65.60851972727039,33.65462215831019,83.11167405528812,89.28142149149176,70.77217918288085,4066.8049580498964,4098.758855618857,4032.375,4021.9125,4448.42125,4703.400528734029,4251.85,3800.2994712659724
2022-06-02 18:00:00,4097.75,4179.0,4072.25,4177.75,1468405,485375,4124.25,-20.736625456720958,-56.634140873160504,35.897515416439546,82.72873030565324,85.93881997383993,76.30855096927988,4083.87342604222,4104.610051498941,4060.325,4023.25,4446.89125,4694.877865416196,4246.425,3797.9721345838047
2022-06-03 18:00:00,4177.75,4189.0,4096.75,4109.5,1474892,492183,4123.5,-17.15629402454806,-48.73857150343802,31.582277478889957,79.27804963484377,81.70615133192833,74.42184624067465,4087.815975881879,4104.972269906427,4081.075,4023.1875,4444.97125,4681.596545857377,4238.29,3794.9834541426226
2022-06-06 18:00:00,4110.5,4168.25,4104.5,4120.75,1411093,472031,4134.75,-13.258241830971201,-41.64250556894466,28.384263737973455,78.75716175486576,80.25464723178753,75.76219080102223,4092.882748823128,4106.140990654099,4095.35,4029.75,4443.225,4666.1725217151525,4229.985,3793.797478284847
2022-06-07 18:00:00,4122.0,4164.0,4076.0,4150.75,1612884,481730,4122.0,-7.659958866419402,-34.8459962284396,27.1860373620202,74.1290361848619,77.3880825248571,67.61094350487153,4101.785402850339,4109.445361716758,4115.425,4037.7125,4441.44125,4647.313236815571,4221.6,3795.8867631844296
2022-06-08 18:00:00,4150.75,4160.0,4105.25,4116.25,1588538,487806,4133.0,-5.938683508250506,-29.064533684401784,23.12585017615128,65.68524791353612,72.85714861775455,51.34144650509927,4104.010725488748,4109.9494089969985,4130.05,4046.375,4439.3725,4622.515814780892,4211.5,3800.4841852191084
2022-06-09 18:00:00,4116.0,4144.25,4014.75,4023.0,1722272,549474,4082.75,-11.96117508224006,-25.64386196396944,13.682686881729378,43.22695065524636,61.01374491788141,7.653362129976273,4091.5475369520177,4103.508712034258,4127.275,4052.025,4436.8475,4598.769717681172,4199.93,3801.090282318829
2022-06-10 18:00:00,4025.25,4029.5,3895.25,3905.5,1443434,461513,3935.0,-25.916561072320746,-25.6984017856397,-0.2181592866810469,18.15773754459065,42.35664537112432,-30.240078108476695,4062.9248389593995,4088.8414000317202,4101.025,4046.6,4433.76125,4582.2589428904375,4187.22,3792.1810571095625
2022-06-13 18:00:00,3874.0,3879.75,3735.75,3757.5,1125092,392716,3789.0,-48.36119042554856,-30.23095951362147,-18.130230911927086,4.229345976456819,21.871344725431225,-31.054651521491994,4015.9364021964147,4064.2975926219633,4059.025,4034.4625,4429.86625,4571.575949276942,4171.6,3771.6240507230586
2022-06-14 18:00:00,3760.75,3807.5,3708.5,3742.5,1912756,681219,3751.0,-66.5914705122591,-37.503061713349,-29.088408798910095,5.121333489464393,9.169472336837234,-2.9749442052812896,3973.8692633969663,4040.4607339092254,4020.05,4017.0625,4425.91,4555.574730902573,4154.93,3754.2852690974278
2022-06-15 18:00:00,3743.5,3843.0,3723.5,3793.75,1902255,718124,3781.25,-76.02725724102311,-45.20790081888382,-30.819356422139286,9.87219141671133,6.407623627544129,16.801326995045727,3946.158607489741,4022.185864730764,3989.725,4011.05,4422.15625,4539.1076650384275,4140.28,3741.4523349615724
2022-06-16 18:00:00,3799.0,3833.25,3642.0,3680.0,2233264,727409,3686.75,-91.62763422520038,-54.49184750014713,-37.13578672505325,10.679600211904207,8.557708372693257,14.923383890326104,3905.211129414396,3996.8387636395964,3939.95,4000.1375,4417.9675,4532.211117227163,4124.46,3716.708882772836
2022-06-17 18:00:00,3680.5,3713.5,3639.0,3683.75,2061217,695301,3683.25,-102.50681694243076,-64.09484138860385,-38.411975553826906,11.162215873500045,10.571335834038475,12.343975952423186,3871.140186427566,3973.6470033699966,3897.375,3989.225,4413.83,4520.256849056587,4108.235,3696.2131509434116
2022-06-20 18:00:00,3684.0,3725.0,3661.5,3716.0,229637,99583,3696.0,-107.2895747186949,-72.73378805462207,-34.555786664072826,10.174660923342445,10.672159002915514,9.17966476419631,3847.2724654387093,3954.562040157404,3856.9,3976.125,4409.95625,4505.027538571302,4092.885,3680.7424614286983
2022-06-21 18:00:00,3716.0,3783.75,3710.5,3769.5,1278624,400926,3761.75,-105.54627013065465,-79.29628446982858,-26.24998566082607,16.377292594045045,12.571389796962459,23.989098188210217,3835.3074707558308,3940.8537408864854,3818.775,3967.1,4406.49875,4491.810792104602,4080.075,3668.3392078953975
2022-06-22 18:00:00,3766.25,3805.5,3693.25,3760.25,1610730,522036,3763.5,-103.7155184433791,-84.18013126453869,-19.53538717884041,23.88600141261091,16.812651643332746,38.032700951167236,3823.760167562626,3927.475686006005,3783.175,3956.6125,4402.96625,4478.676665964268,4067.39,3656.1033340357317
2022-06-23 18:00:00,3761.25,3805.75,3735.0,3784.25,1569851,527230,3776.25,-99.1846956861873,-87.18104414886841,-12.003651537318888,39.07034283871579,26.44454561512386,64.32193728589965,3817.681680245299,3916.8663759314863,3759.3,3943.2875,4399.70125,4459.134487401645,4054.31,3649.485512598355
